fechacreacion;numeroincidente;duraciondias;idservicio;idtipodeservicio;identorno;idprioridad;idestado
2020-03-03;INC002000006899;16.464;129;1;2;4;10
2020-03-03;INC002000006900;22.4621;76;1;2;1;10
2020-03-03;INC002000006901;11.4608;5;1;2;4;10
2020-03-03;INC002000006903;24.4579;154;1;2;4;10
2020-03-03;INC002000006904;20.4546;103;1;2;4;10
2020-03-03;INC002000006905;8.45314;103;2;2;4;10
2020-03-03;INC002000006906;10.449;146;1;2;4;10
2020-03-03;INC002000006907;8.44664;175;1;2;4;10
2020-03-03;INC002000006908;7.44521;175;2;2;1;9
2020-03-03;INC002000006909;21.4444;53;2;2;4;10
2020-03-03;INC002000006910;13.4417;63;2;2;4;10
2020-03-03;INC002000006911;9.44163;115;2;2;1;10
2020-03-03;INC002000006913;21.436;47;1;2;4;10
2020-03-03;INC002000006914;13.4336;25;2;2;4;10
2020-03-03;INC002000006915;2.88835;15;2;1;4;11
2020-03-03;INC002000006916;28.4714;47;2;2;4;10
2020-03-03;INC002000006917;10.426;29;1;1;1;11
2020-03-03;INC002000006918;16.4252;129;2;2;4;10
2020-03-03;INC002000006919;77.4662;47;2;2;4;10
2020-03-03;INC002000006920;14.4225;60;1;2;4;10
2020-03-03;INC002000006921;10.422;157;1;2;4;10
2020-03-03;INC002000006922;9.41255;108;2;2;4;10
2020-03-03;INC002000006923;10.4123;108;2;2;4;9
2020-03-03;INC002000006924;23.4073;68;1;2;1;10
2020-03-03;INC002000006925;9.40678;10;2;2;1;9
2020-03-03;INC002000006926;20.404;47;2;2;4;10
2020-03-03;INC002000006927;21.4018;29;1;2;2;9
2020-03-03;INC002000006928;13.3963;154;1;2;4;9
2020-03-03;INC002000006929;15.3928;47;2;2;1;10
2020-03-03;INC002000006930;17.3878;39;1;2;4;9
2020-03-03;INC002000006931;10.3859;15;1;2;2;10
2020-03-03;INC002000006932;9.38429;63;2;2;1;10
2020-03-03;INC002000006933;16.3764;159;1;2;1;10
2020-03-03;INC002000006934;9.77486;15;2;1;4;11
2020-03-03;INC002000006935;8.37319;47;1;2;4;10
2020-03-03;INC002000006937;8.36914;151;1;2;4;10
2020-03-03;INC002000006938;41.7864;47;2;1;1;11
2020-03-03;INC002000006939;22.3561;47;2;2;4;10
2020-03-03;INC002000006940;13.3548;165;2;2;3;10
2020-03-03;INC002000006941;9.34435;88;1;2;1;10
2020-03-03;INC002000006942;13.3378;63;2;2;4;10
2020-03-03;INC002000006943;7.33613;25;2;2;4;10
2020-03-03;INC002000006944;13.3336;129;1;2;1;9
2020-03-03;INC002000006946;10.2881;47;2;2;1;10
2020-03-03;INC002000006947;8.27713;115;2;2;1;10
2020-03-03;INC002000006948;14.2654;68;1;2;1;10
2020-03-04;INC002000006950;7.76572;165;1;1;4;11
2020-03-04;INC002000006951;33.7877;68;1;2;4;10
2020-03-04;INC002000006952;7.72906;29;1;2;4;10
2020-03-04;INC002000006953;9.72539;175;1;2;2;9
2020-03-04;INC002000006955;7.6962;129;2;2;1;10
2020-03-04;INC002000006956;15.6914;78;2;2;4;10
2020-03-04;INC002000006957;7.6776;175;2;2;1;9
2020-03-04;INC002000006958;19.6735;47;2;2;4;10
2020-03-04;INC002000006959;9.67003;47;2;2;1;10
2020-03-04;INC002000006960;7.66891;175;1;2;4;10
2020-03-04;INC002000006961;7.6664;41;1;1;4;11
2020-03-04;INC002000006962;23.6663;59;1;2;4;10
2020-03-04;INC002000006963;8.64725;129;1;2;4;10
2020-03-04;INC002000006964;8.64225;39;1;2;4;9
2020-03-04;INC002000006965;7.63847;115;2;2;4;9
2020-03-04;INC002000006966;14.6288;165;2;2;1;11
2020-03-04;INC002000006967;12.6138;175;2;2;2;9
2020-03-04;INC002000006968;19.6126;29;1;2;4;9
2020-03-04;INC002000006969;21.6099;33;1;2;4;9
2020-03-04;INC002000006970;12.6099;47;1;2;4;10
2020-03-04;INC002000006971;28.6502;129;1;2;4;10
2020-03-04;INC002000006972;9.60471;47;2;2;4;10
2020-03-04;INC002000006973;7.60328;14;1;2;4;9
2020-03-04;INC002000006974;28.0692;15;2;1;1;11
2020-03-04;INC002000006975;20.6029;154;1;2;2;10
2020-03-04;INC002000006976;23.6025;108;1;2;4;10
2020-03-04;INC002000006977;36.6213;29;1;2;2;10
2020-03-04;INC002000006978;7.5762;43;1;2;4;10
2020-03-04;INC002000006979;8.55885;77;2;2;1;10
2020-03-04;INC002000006980;16.5586;15;1;2;4;9
2020-03-04;INC002000006981;19.5505;162;2;2;2;10
2020-03-04;INC002000006982;8.53771;41;1;1;4;11
2020-03-04;INC002000006983;5.01021;15;2;1;4;11
2020-03-04;INC002000006984;8.53619;41;1;1;4;11
2020-03-04;INC002000006985;8.5345;41;1;1;4;11
2020-03-04;INC002000006986;8.53363;41;1;2;4;11
2020-03-04;INC002000006987;9.53295;16;1;2;4;9
2020-03-04;INC002000006988;62.5713;25;1;2;4;10
2020-03-04;INC002000006990;12.4787;15;1;2;4;10
2020-03-04;INC002000006991;7.4672;151;1;2;4;9
2020-03-04;INC002000006992;7.46353;129;1;2;1;10
2020-03-04;INC002000006993;8.45675;135;1;2;4;10
2020-03-04;INC002000006994;12.453;157;2;2;4;10
2020-03-04;INC002000006995;7.45047;39;2;2;4;10
2020-03-04;INC002000006996;7.44459;129;1;2;4;9
2020-03-04;INC002000006997;8.43781;129;1;2;4;9
2020-03-04;INC002000006998;9.42802;47;2;2;4;10
2020-03-04;INC002000006999;15.4232;109;2;2;4;9
2020-03-04;INC002000007000;96.4637;101;2;2;4;10
2020-03-04;INC002000007001;12.6779;159;1;2;4;10
2020-03-04;INC002000007002;19.6512;172;2;2;1;9
2020-03-04;INC002000007003;7.6477;175;1;2;4;10
2020-03-04;INC002000007004;8.64597;172;1;2;1;10
2020-03-04;INC002000007005;9.63262;28;1;2;1;10
2020-03-04;INC002000007006;16.6233;29;1;2;4;9
2020-03-04;INC002000007007;7.62274;47;1;2;4;10
2020-03-04;INC002000007008;7.61816;151;2;2;3;10
2020-03-04;INC002000007009;9.61769;115;2;2;4;9
2020-03-04;INC002000007010;12.614;15;1;2;1;9
2020-03-04;INC002000007011;26.6487;39;1;2;4;10
2020-03-04;INC002000007012;21.6048;154;1;2;4;10
2020-03-04;INC002000007015;8.5984;39;2;2;4;10
2020-03-04;INC002000007016;12.5975;129;2;2;1;9
2020-03-04;INC002000007017;29.6373;47;2;2;1;10
2020-03-04;INC002000007018;22.5803;47;2;2;4;10
2020-03-04;INC002000007019;9.57777;47;2;2;1;10
2020-03-04;INC002000007020;9.56691;47;1;2;4;10
2020-03-04;INC002000007021;12.5597;168;1;2;4;10
2020-03-04;INC002000007022;8.5387;39;2;2;2;10
2020-03-04;INC002000007023;8.5297;103;1;2;4;10
2020-03-04;INC002000007024;16.515;141;2;2;4;10
2020-03-04;INC002000007025;7.49324;175;1;2;4;10
2020-03-04;INC002000007026;9.49051;47;2;2;4;10
2020-03-04;INC002000007027;9.48708;146;2;2;1;10
2020-03-04;INC002000007028;8.47779;39;1;2;4;9
2020-03-04;INC002000007030;36.5148;157;2;2;4;10
2020-03-04;INC002000007031;30.5116;43;1;2;4;10
2020-03-04;INC002000007032;7.46817;146;2;2;4;9
2020-03-04;INC002000007033;28.5092;43;1;2;4;10
2020-03-04;INC002000007034;86.5037;39;1;2;4;10
2020-03-04;INC002000007035;13.4585;25;1;2;4;9
2020-03-04;INC002000007036;16.4527;159;2;2;4;10
2020-03-04;INC002000007037;8.4387;47;1;1;4;11
2020-03-04;INC002000007039;7.41979;146;1;2;4;9
2020-03-04;INC002000007040;42.4611;117;2;2;4;9
2020-03-04;INC002000007041;8.40994;135;1;2;4;10
2020-03-04;INC002000007043;5.79102;15;2;1;4;11
2020-03-04;INC002000007044;8.40069;47;1;2;4;9
2020-03-04;INC002000007046;8.38449;39;2;2;4;10
2020-03-04;INC002000007047;231.385;124;1;2;1;10
2020-03-04;INC002000007048;9.33836;129;1;2;1;9
2020-03-04;INC002000007049;12.3379;129;2;2;4;10
2020-03-04;INC002000007050;8.33532;101;1;2;4;10
2020-03-04;INC002000007051;7.33444;108;2;2;4;10
2020-03-04;INC002000007052;9.26385;47;2;2;1;10
2020-03-04;INC002000007053;8.14775;101;1;2;4;9
2020-03-05;INC002000007055;12.1225;25;2;2;1;9
2020-03-05;INC002000007056;8.09275;108;2;2;1;9
2020-03-05;INC002000007057;8.09251;165;2;2;1;10
2020-03-05;INC002000007058;7.99641;146;1;2;4;9
2020-03-05;INC002000007059;7.99145;146;1;2;4;9
2020-03-05;INC002000007060;7.98854;146;1;2;4;9
2020-03-05;INC002000007061;7.96756;146;1;2;4;9
2020-03-05;INC002000007062;7.79821;47;1;2;4;9
2020-03-05;INC002000007063;7.78163;115;2;2;3;9
2020-03-05;INC002000007064;7.78079;162;2;2;2;11
2020-03-05;INC002000007065;7.77825;43;1;2;4;9
2020-03-05;INC002000007067;7.77198;43;1;2;4;10
2020-03-05;INC002000007068;7.77193;175;2;2;1;9
2020-03-05;INC002000007069;12.7534;175;2;2;4;10
2020-03-05;INC002000007070;7.74903;14;1;2;4;9
2020-03-05;INC002000007071;22.7455;43;1;2;1;10
2020-03-05;INC002000007072;8.7416;43;1;2;1;9
2020-03-05;INC002000007073;7.73163;25;1;2;4;9
2020-03-05;INC002000007074;7.72609;14;1;2;4;9
2020-03-05;INC002000007075;7.70831;175;1;2;4;9
2020-03-05;INC002000007077;7.70753;16;2;2;4;9
2020-03-05;INC002000007078;12.704;146;2;2;4;9
2020-03-05;INC002000007079;13.7034;129;2;2;4;10
2020-03-05;INC002000007080;12.7012;28;1;2;1;9
2020-03-05;INC002000007081;7.69432;14;1;2;4;9
2020-03-05;INC002000007082;29.7294;15;1;2;1;10
2020-03-05;INC002000007083;11.6813;47;1;2;4;10
2020-03-05;INC002000007085;26.7091;47;1;2;1;10
2020-03-05;INC002000007086;12.6614;175;1;2;4;10
2020-03-05;INC002000007087;21.6605;129;1;2;4;10
2020-03-05;INC002000007088;46.7005;129;1;2;4;10
2020-03-05;INC002000007089;21.6442;33;1;2;1;10
2020-03-05;INC002000007090;15.6381;5;1;2;4;9
2020-03-05;INC002000007091;28.6754;129;1;2;1;10
2020-03-05;INC002000007092;13.6332;129;1;2;4;10
2020-03-05;INC002000007093;7.63316;175;2;2;2;9
2020-03-05;INC002000007094;20.6279;47;1;2;4;10
2020-03-05;INC002000007095;7.62247;14;1;2;4;9
2020-03-05;INC002000007096;7.62212;108;1;2;2;9
2020-03-05;INC002000007097;12.6199;47;1;1;4;11
2020-03-05;INC002000007098;11.6148;175;1;2;4;10
2020-03-05;INC002000007100;19.6136;47;1;1;1;11
2020-03-04;INC002000007101;19.4201;170;1;2;1;9
2020-03-04;INC002000007102;8.41936;129;1;2;4;10
2020-03-04;INC002000007103;23.4188;47;1;2;4;10
2020-03-04;INC002000007104;12.4172;25;1;2;4;10
2020-03-04;INC002000007105;15.415;47;2;2;4;10
2020-03-04;INC002000007106;21.4117;80;1;2;4;10
2020-03-04;INC002000007107;29.4518;77;1;2;4;10
2020-03-04;INC002000007108;21.409;129;1;2;4;10
2020-03-04;INC002000007109;12.4088;39;1;2;4;9
2020-03-04;INC002000007110;9.407;129;2;2;4;10
2020-03-04;INC002000007111;13.4;39;1;2;2;10
2020-03-04;INC002000007112;8.39531;146;1;2;4;9
2020-03-04;INC002000007113;8.39479;39;2;2;4;9
2020-03-04;INC002000007114;19.3947;129;2;2;1;10
2020-03-04;INC002000007115;8.39375;101;1;2;4;9
2020-03-04;INC002000007116;21.3923;129;1;2;4;10
2020-03-04;INC002000007117;12.3834;175;2;2;4;9
2020-03-04;INC002000007118;22.8315;15;2;1;4;11
2020-03-04;INC002000007119;43.6867;15;2;1;4;11
2020-03-04;INC002000007120;0.0225926;15;2;1;4;11
2020-03-04;INC002000007121;22.8193;15;2;1;1;11
2020-03-04;INC002000007122;28.4125;60;1;2;4;10
2020-03-04;INC002000007123;8.36954;14;1;2;1;9
2020-03-04;INC002000007124;12.367;129;1;2;2;10
2020-03-04;INC002000007125;12.3622;129;2;2;4;10
2020-03-04;INC002000007126;22.3534;146;2;2;4;10
2020-03-04;INC002000007127;7.34501;103;2;2;4;10
2020-03-04;INC002000007128;21.3416;129;1;2;1;10
2020-03-04;INC002000007129;8.26419;29;1;2;4;9
2020-03-04;INC002000007130;9.26106;129;2;2;4;10
2020-03-04;INC002000007131;12.2294;157;1;2;4;10
2020-03-04;INC002000007132;12.1564;103;2;2;2;10
2020-03-04;INC002000007134;7.13056;160;2;2;1;9
2020-03-04;INC002000007135;0.0326736;5;2;2;4;9
2020-03-05;INC002000007136;7.98573;146;1;2;4;9
2020-03-05;INC002000007137;7.9826;146;1;2;4;9
2020-03-05;INC002000007138;7.97223;146;1;2;4;9
2020-03-05;INC002000007139;7.97007;146;1;2;4;9
2020-03-05;INC002000007140;11.7657;43;1;2;4;10
2020-03-05;INC002000007141;7.75735;43;1;2;4;10
2020-03-05;INC002000007142;7.74869;146;1;2;4;9
2020-03-05;INC002000007143;11.7362;162;1;2;4;9
2020-03-05;INC002000007144;7.71346;68;1;2;1;10
2020-03-05;INC002000007145;7.71289;16;2;2;4;9
2020-03-05;INC002000007146;7.70951;16;2;2;4;9
2020-03-05;INC002000007148;32.7417;67;1;2;4;10
2020-03-05;INC002000007149;13.6989;47;1;2;4;10
2020-03-05;INC002000007150;7.69765;25;2;2;1;9
2020-03-05;INC002000007151;7.69451;175;1;2;4;10
2020-03-05;INC002000007152;74.7332;47;2;2;4;10
2020-03-05;INC002000007154;5.32052;15;2;1;4;11
2020-03-05;INC002000007155;11.6875;63;1;2;1;10
2020-03-05;INC002000007156;40.7285;15;1;2;4;9
2020-03-05;INC002000007157;47.7268;115;1;2;4;10
2020-03-05;INC002000007158;7.67843;175;1;2;4;9
2020-03-05;INC002000007159;12.6751;68;1;2;4;10
2020-03-05;INC002000007160;7.6716;151;1;2;4;9
2020-03-05;INC002000007161;47.7132;129;2;2;4;10
2020-03-05;INC002000007162;22.67;43;1;2;4;10
2020-03-05;INC002000007163;18.655;175;2;2;4;10
2020-03-05;INC002000007164;14.6541;47;2;2;1;10
2020-03-05;INC002000007165;11.6527;68;2;2;1;10
2020-03-05;INC002000007166;13.6436;175;2;2;1;10
2020-03-05;INC002000007167;11.6424;16;2;2;4;10
2020-03-05;INC002000007169;7.63198;175;2;2;4;9
2020-03-05;INC002000007170;8.6308;175;2;2;2;9
2020-03-05;INC002000007171;13.6306;77;2;2;4;10
2020-03-05;INC002000007172;8.62605;63;2;2;1;10
2020-03-05;INC002000007173;202.665;175;1;2;2;10
2020-03-05;INC002000007174;48.6641;129;1;1;4;10
2020-03-05;INC002000007175;18.61;129;1;2;4;10
2020-03-05;INC002000007176;81.6445;80;1;2;1;10
2020-03-05;INC002000007177;13.5922;53;2;2;1;10
2020-03-05;INC002000007178;47.6338;146;1;2;4;10
2020-03-05;INC002000007179;0.0364815;111;2;2;3;9
2020-03-05;INC002000007180;20.5854;129;1;2;4;10
2020-03-05;INC002000007181;18.864;29;1;2;2;10
2020-03-05;INC002000007182;19.5841;146;1;2;4;10
2020-03-05;INC002000007183;77.6217;129;1;2;4;10
2020-03-05;INC002000007184;14.5743;129;1;2;1;10
2020-03-05;INC002000007185;7.57103;80;1;2;4;9
2020-03-05;INC002000007186;7.56744;129;2;2;4;10
2020-03-05;INC002000007187;32.5938;39;1;2;2;10
2020-03-05;INC002000007188;22.55;25;2;2;4;10
2020-03-05;INC002000007189;7.54293;14;1;2;4;9
2020-03-05;INC002000007190;7.54169;175;2;2;4;9
2020-03-05;INC002000007191;15.5325;129;1;2;4;10
2020-03-05;INC002000007192;12.5277;175;2;2;1;9
2020-03-05;INC002000007193;19.5207;101;1;2;1;10
2020-03-05;INC002000007194;11.515;175;1;2;2;9
2020-03-05;INC002000007195;11.5148;175;1;2;2;9
2020-03-05;INC002000007196;11.5147;175;1;2;2;9
2020-03-05;INC002000007197;13.5146;129;2;2;4;10
2020-03-05;INC002000007198;11.5141;175;1;2;2;9
2020-03-05;INC002000007199;18.507;129;1;2;4;10
2020-03-05;INC002000007200;8.49973;77;2;2;4;9
2020-03-05;INC002000007201;28.6528;63;1;2;4;10
2020-03-05;INC002000007202;11.6098;47;1;1;4;11
2020-03-05;INC002000007203;11.5866;25;1;2;4;9
2020-03-05;INC002000007204;7.58645;14;1;2;4;9
2020-03-05;INC002000007205;18.582;108;1;2;4;9
2020-03-05;INC002000007206;12.5805;47;1;2;4;10
2020-03-05;INC002000007207;7.57589;109;1;2;4;9
2020-03-05;INC002000007208;7.57497;29;1;2;4;9
2020-03-05;INC002000007209;12.5716;175;1;2;2;9
2020-03-05;INC002000007210;7.5674;129;1;2;1;10
2020-03-05;INC002000007211;46.6076;89;1;2;4;9
2020-03-05;INC002000007212;18.564;39;1;2;1;10
2020-03-05;INC002000007213;11.5588;47;2;2;1;10
2020-03-05;INC002000007214;15.5545;154;1;2;4;9
2020-03-05;INC002000007215;7.55149;175;1;2;1;9
2020-03-05;INC002000007217;7.53876;39;1;2;4;9
2020-03-05;INC002000007218;8.53538;146;1;2;4;9
2020-03-05;INC002000007219;13.534;129;1;2;1;9
2020-03-05;INC002000007220;11.5162;175;1;2;2;9
2020-03-05;INC002000007221;11.5157;175;1;2;2;9
2020-03-05;INC002000007222;11.5155;175;1;2;2;9
2020-03-05;INC002000007223;11.5154;175;1;2;2;9
2020-03-05;INC002000007224;11.5152;175;1;2;2;9
2020-03-05;INC002000007225;11.5145;175;1;2;2;9
2020-03-05;INC002000007227;12.4859;175;2;2;1;9
2020-03-05;INC002000007228;14.4857;39;1;2;4;10
2020-03-05;INC002000007229;19.4714;129;1;2;4;10
2020-03-05;INC002000007230;25.5005;129;1;2;1;10
2020-03-05;INC002000007231;27.4879;68;1;2;4;10
2020-03-05;INC002000007232;7.43816;175;2;2;1;10
2020-03-05;INC002000007233;7.43687;146;1;2;4;9
2020-03-05;INC002000007234;35.4766;175;2;2;2;9
2020-03-05;INC002000007235;12.4239;175;1;2;1;9
2020-03-05;INC002000007236;8.42183;14;1;2;4;9
2020-03-05;INC002000007237;21.4169;129;2;2;1;10
2020-03-05;INC002000007239;7.4078;27;1;2;4;9
2020-03-05;INC002000007240;7.40609;47;1;2;1;11
2020-03-05;INC002000007241;11.4025;63;1;2;1;9
2020-03-05;INC002000007242;19.4014;129;1;2;4;10
2020-03-05;INC002000007243;14.3852;7;1;2;4;10
2020-03-05;INC002000007244;8.38468;14;1;2;4;9
2020-03-05;INC002000007245;36.4245;12;1;2;1;10
2020-03-05;INC002000007246;14.3812;151;1;2;4;10
2020-03-05;INC002000007247;7.37818;103;2;2;4;10
2020-03-05;INC002000007248;18.3773;109;2;2;4;10
2020-03-05;INC002000007249;8.36789;14;1;2;4;9
2020-03-05;INC002000007250;13.3651;63;1;2;4;9
2020-03-05;INC002000007251;15.3581;175;1;2;4;10
2020-03-05;INC002000007252;13.3485;83;1;2;4;10
2020-03-05;INC002000007253;8.34414;63;1;2;4;9
2020-03-05;INC002000007254;7.76813;47;2;1;2;9
2020-03-05;INC002000007255;74.3811;47;2;2;4;10
2020-03-05;INC002000007256;8.32406;23;1;2;1;9
2020-03-05;INC002000007258;11.3162;23;1;2;4;9
2020-03-05;INC002000007259;12.3121;23;1;2;4;9
2020-03-05;INC002000007260;14.31;23;1;2;4;9
2020-03-05;INC002000007261;12.3054;23;2;2;4;10
2020-03-05;INC002000007262;11.3016;23;2;2;4;10
2020-03-05;INC002000007264;14.211;175;1;2;4;9
2020-03-05;INC002000007265;15.2103;175;1;2;2;10
2020-03-05;INC002000007266;26.2134;77;1;2;1;10
2020-03-05;INC002000007267;20.1571;129;1;2;1;10
2020-03-06;INC002000007268;19.8167;60;2;2;1;10
2020-03-06;INC002000007269;7.80738;129;2;2;1;10
2020-03-06;INC002000007270;20.7955;60;2;2;3;10
2020-03-06;INC002000007271;7.76972;135;2;2;4;9
2020-03-06;INC002000007272;46.8111;47;2;2;4;10
2020-03-06;INC002000007273;53.81;141;1;1;4;11
2020-03-06;INC002000007274;12.7647;41;1;2;4;11
2020-03-06;INC002000007275;7.76453;14;1;2;4;9
2020-03-06;INC002000007276;13.7553;172;1;2;1;9
2020-03-06;INC002000007277;12.7505;108;2;2;4;10
2020-03-06;INC002000007278;10.7465;68;1;2;4;9
2020-03-06;INC002000007279;10.7388;165;2;2;1;10
2020-03-06;INC002000007280;18.7387;129;1;2;4;10
2020-03-06;INC002000007281;7.7328;175;1;2;4;10
2020-03-06;INC002000007282;7.73095;25;2;2;2;10
2020-03-06;INC002000007283;12.7295;68;2;2;1;10
2020-03-06;INC002000007284;7.72832;108;2;2;4;9
2020-03-06;INC002000007285;13.7275;129;2;2;1;10
2020-03-06;INC002000007287;7.7265;129;2;2;4;10
2020-03-06;INC002000007288;7.72119;14;1;2;4;9
2020-03-06;INC002000007289;18.7159;108;2;2;4;9
2020-03-06;INC002000007290;12.711;129;2;2;4;10
2020-03-06;INC002000007291;18.0915;47;2;1;2;9
2020-03-06;INC002000007292;17.7034;175;1;2;1;10
2020-03-06;INC002000007293;46.7322;47;2;2;1;10
2020-03-06;INC002000007294;3.02571;66;1;2;1;9
2020-03-06;INC002000007295;7.68267;16;1;2;4;9
2020-03-06;INC002000007296;17.6827;15;1;2;1;10
2020-03-06;INC002000007297;11.0266;47;2;1;4;9
2020-03-06;INC002000007298;3.00679;108;2;2;4;9
2020-03-06;INC002000007299;6.27314;47;2;1;4;9
2020-03-06;INC002000007300;49.7131;115;2;2;4;9
2020-03-05;INC002000007301;8.49725;16;1;2;1;10
2020-03-05;INC002000007302;12.4907;146;1;2;4;10
2020-03-05;INC002000007303;47.5247;47;1;2;4;10
2020-03-05;INC002000007304;7.48228;175;2;2;4;9
2020-03-05;INC002000007305;12.4809;47;2;2;1;10
2020-03-05;INC002000007306;21.4625;63;1;2;4;10
2020-03-05;INC002000007307;20.4624;129;1;2;4;10
2020-03-05;INC002000007308;14.4602;175;1;2;4;10
2020-03-05;INC002000007309;85.4916;29;1;2;4;10
2020-03-05;INC002000007310;8.44708;129;1;2;4;9
2020-03-05;INC002000007311;13.4464;63;1;2;1;9
2020-03-05;INC002000007312;13.9606;60;2;2;1;10
2020-03-05;INC002000007313;21.4155;129;1;2;4;10
2020-03-05;INC002000007314;7.41241;68;1;2;4;9
2020-03-05;INC002000007315;46.4502;129;1;2;1;10
2020-03-05;INC002000007316;11.4083;33;1;2;4;9
2020-03-05;INC002000007317;14.4079;53;2;2;4;10
2020-03-05;INC002000007318;63.4464;18;2;2;4;10
2020-03-05;INC002000007319;7.40118;47;2;2;4;9
2020-03-05;INC002000007320;12.389;72;1;2;4;9
2020-03-05;INC002000007321;22.3887;28;1;2;1;10
2020-03-05;INC002000007322;19.7618;47;2;1;4;9
2020-03-05;INC002000007323;55.4205;151;2;2;1;10
2020-03-05;INC002000007324;32.3962;63;1;2;4;10
2020-03-05;INC002000007325;20.345;175;2;2;1;9
2020-03-05;INC002000007326;11.3417;63;1;2;4;10
2020-03-05;INC002000007327;8.33043;23;1;2;1;9
2020-03-05;INC002000007328;8.32542;47;1;2;1;9
2020-03-05;INC002000007329;8.31168;72;1;2;4;9
2020-03-06;INC002000007330;18.1127;129;1;2;4;10
2020-03-06;INC002000007331;18.1064;129;1;2;4;10
2020-03-06;INC002000007332;11.1045;129;1;2;4;10
2020-03-06;INC002000007333;7.94057;129;1;2;1;10
2020-03-06;INC002000007334;7.93245;129;1;2;1;10
2020-03-06;INC002000007336;7.77378;129;1;2;4;9
2020-03-06;INC002000007337;7.77211;162;2;2;4;9
2020-03-06;INC002000007338;59.7706;72;1;2;4;9
2020-03-06;INC002000007339;7.72512;151;1;1;4;11
2020-03-06;INC002000007340;7.72434;47;1;2;4;9
2020-03-06;INC002000007341;14.723;129;1;2;2;9
2020-03-06;INC002000007342;28.7568;129;1;2;4;10
2020-03-06;INC002000007343;10.7127;63;1;2;1;9
2020-03-06;INC002000007344;13.7107;170;1;2;4;10
2020-03-06;INC002000007346;10.7031;77;2;2;4;9
2020-03-06;INC002000007347;243.701;175;1;2;4;10
2020-03-06;INC002000007348;126.738;15;1;2;4;10
2020-03-06;INC002000007349;7.69492;175;1;2;4;9
2020-03-06;INC002000007350;11.6931;47;1;2;4;10
2020-03-06;INC002000007351;7.68946;16;1;2;4;9
2020-03-06;INC002000007352;12.6573;15;1;2;1;10
2020-03-06;INC002000007353;20.6554;67;1;2;4;10
2020-03-06;INC002000007354;17.6533;172;1;2;4;9
2020-03-06;INC002000007355;14.6159;129;1;2;4;9
2020-03-06;INC002000007356;7.60701;16;1;2;4;10
2020-03-06;INC002000007358;31.6441;23;1;2;1;10
2020-03-06;INC002000007359;14.5999;129;1;2;4;10
2020-03-06;INC002000007360;13.5937;146;1;2;4;9
2020-03-06;INC002000007361;13.5932;146;1;2;4;9
2020-03-06;INC002000007362;11.5882;29;1;2;4;9
2020-03-06;INC002000007363;19.5839;47;1;2;4;10
2020-03-06;INC002000007364;7.5835;14;2;2;1;10
2020-03-06;INC002000007365;11.575;172;1;2;1;10
2020-03-06;INC002000007366;12.575;77;2;2;2;10
2020-03-06;INC002000007367;20.5731;47;1;1;4;11
2020-03-06;INC002000007368;11.5676;108;1;2;1;9
2020-03-06;INC002000007369;7.56615;175;1;2;2;9
2020-03-06;INC002000007370;12.5598;29;1;2;4;10
2020-03-06;INC002000007371;10.5585;165;2;1;1;11
2020-03-06;INC002000007372;10.5571;175;1;2;1;9
2020-03-06;INC002000007373;7.55285;146;1;2;4;9
2020-03-06;INC002000007374;13.5516;175;1;2;1;10
2020-03-06;INC002000007375;11.5505;68;1;2;4;9
2020-03-06;INC002000007376;15.5456;33;1;2;1;10
2020-03-06;INC002000007377;18.5432;80;2;2;1;10
2020-03-06;INC002000007379;10.5421;39;1;2;4;9
2020-03-06;INC002000007381;7.54075;41;1;1;4;11
2020-03-06;INC002000007382;10.5355;41;1;2;4;11
2020-03-06;INC002000007383;17.5264;115;1;2;1;10
2020-03-06;INC002000007384;18.5211;63;1;2;4;10
2020-03-06;INC002000007385;10.5141;63;1;2;4;9
2020-03-06;INC002000007386;10.5115;115;1;2;1;9
2020-03-06;INC002000007387;20.5092;129;1;2;1;10
2020-03-06;INC002000007388;11.4895;63;1;2;4;9
